"Season","Week","Tm_ID","Opp_ID","Loc","Result","Notes","Date","Playoff","Tm_score","Opp_score","Opp_Div","Score_diff","Win","Cal_Week","Multi_Week","Excl_Harbin","Excl_Elo","Opp_Reg","nonOHSAA","nonOHSAA_div","Tm_lon","Tm_lat","Opp_lon","Opp_lat","trav_est"
"2015",1,"14801","1346","N","L","",2015-08-29,0,13,14,3,-1,0,"34",NA,0,0,"1",0,NA,NA,NA,NA,NA,NA
"2015",2,"14801","14856","A","W","ot",2015-09-04,0,36,29,3,7,1,"35",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2015",3,"14801","14864","H","W","",2015-09-11,0,42,14,3,28,1,"36",NA,0,0,"0",1,"7",NA,NA,NA,NA,NA
"2015",4,"14801","17510","A","W","",2015-09-19,0,41,17,3,24,1,"37",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2015",5,"14801","14802","A","W","",2015-09-25,0,49,10,3,39,1,"38",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2015",6,"14801","14804","H","W","",2015-10-02,0,30,7,3,23,1,"39",NA,0,0,"0",1,"1",NA,NA,NA,NA,NA
"2015",7,"14801","14679","A","W","",2015-10-09,0,63,12,3,51,1,"40",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2015",8,"14801","14810","H","W","",2015-10-16,0,48,7,3,41,1,"41",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2015",9,"14801","14912","H","W","",2015-10-23,0,41,0,3,41,1,"42",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2015",10,"14801","14800","H","W","",2015-10-30,0,38,0,3,38,1,"43",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2015",11,"14801","14803","A","W*","",2015-11-07,0,35,28,3,7,1,"44",NA,1,0,"",1,"3",NA,NA,NA,NA,NA
"2015",1,"14804","310","A","W","",2015-08-28,0,53,12,1,41,1,"34",NA,0,0,"11",0,NA,NA,NA,NA,NA,NA
"2015",2,"14804","14854","H","W","",2015-09-05,0,35,21,1,14,1,"35",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",3,"14804","14860","A","L","",2015-09-11,0,22,27,1,-5,0,"36",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",4,"14804","14869","H","W","",2015-09-19,0,56,0,1,56,1,"37",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",5,"14804","14803","H","W","2 ot",2015-09-26,0,36,33,1,3,1,"38",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",6,"14804","14801","A","L","",2015-10-02,0,7,30,1,-23,0,"39",NA,0,0,"0",1,"3",NA,NA,NA,NA,NA
"2015",7,"14804","17537","H","W","",2015-10-10,0,29,0,1,29,1,"40",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",8,"14804","14679","A","W","",2015-10-17,0,13,12,1,1,1,"41",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",9,"14804","14800","A","W","",2015-10-23,0,43,30,1,13,1,"42",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",10,"14804","14802","H","W","",2015-10-31,0,28,7,1,21,1,"43",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",11,"14804","14810","H","L*","",2015-11-07,0,15,23,1,-8,0,"44",NA,1,0,"",1,"1",NA,NA,NA,NA,NA
"2015",1,"14917","1421","A","W","",2015-08-29,0,48,16,5,32,1,"34",NA,0,0,"18",0,NA,NA,NA,NA,NA,NA
"2015",2,"14917","14652","A","W","",2015-09-05,0,44,12,5,32,1,"35",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2015",3,"14917","14901","N","W","",2015-09-11,0,48,16,5,32,1,"36",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2015",5,"14917","14300","A","W","",2015-09-26,0,48,36,5,12,1,"38",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2015",6,"14917","14853","H","L","",2015-10-04,0,20,22,5,-2,0,"39",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2015",7,"14917","14856","A","L","",2015-10-09,0,12,28,5,-16,0,"40",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2015",8,"14917","14918","H","L","",2015-10-17,0,6,10,5,-4,0,"41",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",9,"14917","14858","H","L","",2015-10-24,0,14,34,5,-20,0,"42",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2015",10,"14917","14916","H","L","",2015-10-31,0,19,41,5,-22,0,"43",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2015",11,"14917","14860","H","W*","",2015-11-07,0,33,27,5,6,1,"44",NA,1,0,"",1,"5",NA,NA,NA,NA,NA
"2015",1,"14918","28025","A","W","",2015-08-28,0,41,0,2,41,1,"34",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",2,"14918","14810","H","W","",2015-09-05,0,51,37,2,14,1,"35",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",3,"14918","1488","A","L","",2015-09-11,0,14,22,2,-8,0,"36",NA,0,0,"13",0,NA,NA,NA,NA,NA,NA
"2015",5,"14918","14856","A","W","3 ot",2015-09-25,0,29,23,2,6,1,"38",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",6,"14918","14858","H","L","",2015-10-03,0,0,40,2,-40,0,"39",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",7,"14918","14860","H","W","",2015-10-10,0,37,0,2,37,1,"40",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",8,"14918","14917","A","W","",2015-10-17,0,10,6,2,4,1,"41",NA,0,0,"0",1,"5",NA,NA,NA,NA,NA
"2015",9,"14918","14300","H","W","",2015-10-24,0,35,0,2,35,1,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",10,"14918","14853","H","L","",2015-10-31,0,35,42,2,-7,0,"43",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",11,"14918","14916","A","W*","",2015-11-07,0,21,17,2,4,1,"44",NA,1,0,"",1,"2",NA,NA,NA,NA,NA
"2015",2,"15000","15002","A","W","",2015-09-05,0,50,16,6,34,1,"35",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",3,"15000","15012","A","L","",2015-09-11,0,8,32,6,-24,0,"36",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",4,"15000","15088","H","W","",2015-09-19,0,34,6,6,28,1,"37",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",5,"15000","15033","H","W","",2015-09-26,0,33,14,6,19,1,"38",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",6,"15000","15089","H","W","",2015-10-03,0,30,0,6,30,1,"39",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",7,"15000","15006","A","L","",2015-10-09,0,16,42,6,-26,0,"40",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",8,"15000","15018","A","W","",2015-10-17,0,29,22,6,7,1,"41",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",9,"15000","1488","A","L","",2015-10-23,0,8,49,6,-41,0,"42",NA,0,0,"13",0,NA,NA,NA,NA,NA,NA
"2015",10,"15000","15004","H","L","ot",2015-10-31,0,6,12,6,-6,0,"43",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2015",2,"15004","15051","H","W","",2015-09-05,0,41,36,6,5,1,"35",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",3,"15004","15007","H","L","",2015-09-12,0,0,37,6,-37,0,"36",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",4,"15004","15006","H","L","",2015-09-19,0,27,44,6,-17,0,"37",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",5,"15004","15009","H","L","",2015-09-26,0,19,35,6,-16,0,"38",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",6,"15004","12539","A","W","",2015-10-03,0,20,14,6,6,1,"39",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",7,"15004","15008","A","L","",2015-10-10,0,41,42,6,-1,0,"40",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",8,"15004","642","A","L","",2015-10-17,0,25,27,6,-2,0,"41",NA,0,0,"15",0,NA,NA,NA,NA,NA,NA
"2015",9,"15004","15095","A","W","",2015-10-23,0,34,7,6,27,1,"42",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2015",10,"15004","15000","A","W","ot",2015-10-31,0,12,6,6,6,1,"43",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2015",2,"15008","15084","A","W","",2015-09-05,0,40,20,2,20,1,"35",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",3,"15008","15066","A","W","",2015-09-12,0,49,19,2,30,1,"36",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",4,"15008","1614","A","L","",2015-09-18,0,21,42,2,-21,0,"37",NA,0,0,"3",0,NA,NA,NA,NA,NA,NA
"2015",5,"15008","15010","A","L","",2015-09-26,0,7,48,2,-41,0,"38",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",6,"15008","15007","H","L","",2015-10-02,0,34,64,2,-30,0,"39",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",7,"15008","15004","H","W","",2015-10-10,0,42,41,2,1,1,"40",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2015",8,"15008","12532","A","L","",2015-10-16,0,14,34,2,-20,0,"41",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",9,"15008","15009","A","W","",2015-10-23,0,42,20,2,22,1,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",10,"15008","15006","A","W","",2015-10-30,0,41,12,2,29,1,"43",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",2,"15087","15090","H","W","",2015-09-04,0,55,21,1,34,1,"35",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",3,"15087","342","A","L","",2015-09-11,0,7,76,1,-69,0,"36",NA,0,0,"8",0,NA,NA,NA,NA,NA,NA
"2015",4,"15087","15070","A","W","",2015-09-18,0,46,41,1,5,1,"37",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",5,"15087","15092","H","W","",2015-09-25,0,53,6,1,47,1,"38",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",6,"15087","15091","A","W","",2015-10-03,0,45,8,1,37,1,"39",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",7,"15087","15086","H","L","",2015-10-09,0,17,42,1,-25,0,"40",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",8,"15087","15093","A","W","",2015-10-16,0,41,21,1,20,1,"41",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",9,"15087","15094","H","W","",2015-10-23,0,42,34,1,8,1,"42",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",10,"15087","15096","A","L*","",2015-10-31,0,21,44,1,-23,0,"43",NA,1,0,"",1,"1",NA,NA,NA,NA,NA
"2015",1,"1694","10576","A","L*","",2015-08-28,0,7,56,NA,-49,0,"34",NA,1,0,"",1,NA,NA,NA,NA,NA,NA
"2015",3,"1694","1128","H","W*","",2015-09-11,0,42,20,NA,22,1,"36",NA,1,0,"",1,NA,NA,NA,NA,NA,NA
"2015",5,"1694","10040","A","*","",2015-09-25,0,NA,NA,NA,NA,0,"38",NA,1,0,"0",1,"7",NA,NA,NA,NA,NA
"2015",6,"1694","1027","H","L*","",2015-10-02,0,8,42,NA,-34,0,"39",NA,1,0,"",1,NA,NA,NA,NA,NA,NA
"2015",7,"1694","668","H","L*","",2015-10-09,0,24,28,NA,-4,0,"40",NA,1,0,"25",0,NA,NA,NA,NA,NA,NA
"2015",8,"1694","9903","A","*","",2015-10-16,0,NA,NA,NA,NA,0,"41",NA,1,0,"",1,NA,NA,NA,NA,NA,NA
"2015",9,"1694","10669","A","L*","",2015-10-23,0,0,51,NA,-51,0,"42",NA,1,0,"",1,NA,NA,NA,NA,NA,NA
"2015",10,"1694","1128","A","*","",2015-10-30,0,NA,NA,NA,NA,0,"43",NA,1,0,"",1,NA,NA,NA,NA,NA,NA
"2015",1,"172","694","H","L","",2015-08-29,0,8,54,7,-46,0,"34",NA,0,0,"26",0,NA,NA,NA,NA,NA,NA
"2015",2,"172","958","A","L","",2015-09-04,0,6,54,7,-48,0,"35",NA,0,0,"22",0,NA,NA,NA,NA,NA,NA
"2015",4,"172","908","A","L","",2015-09-18,0,0,66,7,-66,0,"37",NA,0,0,"24",0,NA,NA,NA,NA,NA,NA
"2015",5,"172","348","A","L","",2015-09-25,0,6,44,7,-38,0,"38",NA,0,0,"23",0,NA,NA,NA,NA,NA,NA
"2015",6,"172","9990","H","W*","",2015-10-02,0,41,6,7,35,1,"39",NA,1,0,"",1,"7",NA,NA,NA,NA,NA
"2015",7,"172","10040","H","W","",2015-10-10,0,30,0,7,30,1,"40",NA,0,0,"0",1,"7",NA,NA,NA,NA,NA
"2015",8,"172","10032","A","L","",2015-10-16,0,20,59,7,-39,0,"41",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2015",2,"17504","17508","A","L","",2015-09-05,0,7,17,1,-10,0,"35",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",3,"17504","12838","H","W","",2015-09-12,0,55,21,1,34,1,"36",NA,0,0,"0",1,"1",NA,NA,NA,NA,NA
"2015",4,"17504","1056","A","W","",2015-09-18,0,31,14,1,17,1,"37",NA,0,0,"2",0,NA,NA,NA,NA,NA,NA
"2015",5,"17504","24062","H","W","",2015-09-26,0,10,3,1,7,1,"38",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",7,"17504","17510","H","L","",2015-10-09,0,12,16,1,-4,0,"40",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",8,"17504","17515","A","W","",2015-10-16,0,35,0,1,35,1,"41",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",9,"17504","26600","A","L","",2015-10-23,0,16,30,1,-14,0,"42",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",10,"17504","17509","H","W","",2015-10-31,0,24,19,1,5,1,"43",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",11,"17504","17526","A","W*","",2015-11-06,0,34,26,1,8,1,"44",NA,1,0,"0",1,"4",NA,NA,NA,NA,NA
"2015",2,"17508","17504","H","W","",2015-09-05,0,17,7,2,10,1,"35",NA,0,0,"0",1,"1",NA,NA,NA,NA,NA
"2015",3,"17508","1346","H","W","",2015-09-12,0,22,20,2,2,1,"36",NA,0,0,"1",0,NA,NA,NA,NA,NA,NA
"2015",4,"17508","17526","A","W","",2015-09-18,0,20,7,2,13,1,"37",NA,0,0,"0",1,"4",NA,NA,NA,NA,NA
"2015",5,"17508","14864","H","W","",2015-09-26,0,24,6,2,18,1,"38",NA,0,0,"0",1,"7",NA,NA,NA,NA,NA
"2015",6,"17508","28652","A","L","",2015-10-02,0,12,24,2,-12,0,"39",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",7,"17508","12838","A","L","",2015-10-10,0,5,28,2,-23,0,"40",NA,0,0,"0",1,"1",NA,NA,NA,NA,NA
"2015",8,"17508","14678","H","W","",2015-10-17,0,44,12,2,32,1,"41",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",9,"17508","17509","A","L","ot",2015-10-24,0,13,16,2,-3,0,"42",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",11,"17508","17510","A","W*","",2015-11-07,0,21,0,2,21,1,"44",NA,1,0,"",1,"2",NA,NA,NA,NA,NA
"2015",2,"17509","28013","H","W","",2015-09-05,0,37,7,2,30,1,"35",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",3,"17509","17517","H","W","",2015-09-12,0,47,14,2,33,1,"36",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",4,"17509","28652","H","L","",2015-09-19,0,47,59,2,-12,0,"37",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",5,"17509","1346","A","L","",2015-09-26,0,28,31,2,-3,0,"38",NA,0,0,"1",0,NA,NA,NA,NA,NA,NA
"2015",6,"17509","17510","H","W","",2015-10-03,0,27,21,2,6,1,"39",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",7,"17509","17526","A","W","",2015-10-09,0,15,13,2,2,1,"40",NA,0,0,"0",1,"4",NA,NA,NA,NA,NA
"2015",9,"17509","17508","H","W","ot",2015-10-24,0,16,13,2,3,1,"42",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",10,"17509","17504","A","L","",2015-10-31,0,19,24,2,-5,0,"43",NA,0,0,"0",1,"1",NA,NA,NA,NA,NA
"2015",11,"17509","14912","H","W*","",2015-11-07,0,28,0,2,28,1,"44",NA,1,0,"",1,"2",NA,NA,NA,NA,NA
"2015",2,"17526","17523","A","W","",2015-09-05,0,37,0,4,37,1,"35",NA,0,0,"",1,"4",NA,NA,NA,NA,NA
"2015",3,"17526","14856","H","L","",2015-09-11,0,28,42,4,-14,0,"36",NA,0,0,"",1,"4",NA,NA,NA,NA,NA
"2015",4,"17526","17508","H","L","",2015-09-18,0,7,20,4,-13,0,"37",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",5,"17526","15007","A","L","",2015-09-26,0,14,17,4,-3,0,"38",NA,0,0,"",1,"4",NA,NA,NA,NA,NA
"2015",7,"17526","17509","H","L","",2015-10-09,0,13,15,4,-2,0,"40",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",8,"17526","15045","A","W","",2015-10-16,0,21,0,4,21,1,"41",NA,0,0,"",1,"4",NA,NA,NA,NA,NA
"2015",9,"17526","522","A","L","ot",2015-10-23,0,34,35,4,-1,0,"42",NA,0,0,"2",0,NA,NA,NA,NA,NA,NA
"2015",10,"17526","17510","A","W","",2015-10-31,0,35,27,4,8,1,"43",NA,0,0,"",1,"4",NA,NA,NA,NA,NA
"2015",11,"17526","17504","H","L*","",2015-11-06,0,26,34,4,-8,0,"44",NA,1,0,"0",1,"1",NA,NA,NA,NA,NA
"2015",0,"24373","24377","A","L","",2015-08-22,0,7,26,1,-19,0,"33",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",1,"24373","24362","A","W","",2015-08-28,0,47,17,1,30,1,"34",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",2,"24373","24671","H","L","",2015-09-04,0,20,27,1,-7,0,"35",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",3,"24373","24672","H","L","",2015-09-11,0,19,27,1,-8,0,"36",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",4,"24373","24370","A","W","",2015-09-18,0,22,0,1,22,1,"37",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",5,"24373","24371","H","L","",2015-09-25,0,21,31,1,-10,0,"38",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",6,"24373","24673","A","L","",2015-10-03,0,7,10,1,-3,0,"39",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",7,"24373","1719","H","L","",2015-10-10,0,13,34,1,-21,0,"40",NA,0,0,"6",0,NA,NA,NA,NA,NA,NA
"2015",8,"24373","24358","A","L","",2015-10-16,0,6,52,1,-46,0,"41",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",9,"24373","24371","A","L","",2015-10-23,0,14,31,1,-17,0,"42",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",3,"25087","1572","A","L","",2015-09-11,0,6,56,2,-50,0,"36",NA,0,0,"2",0,NA,NA,NA,NA,NA,NA
"2015",4,"25087","25089","N","W","",2015-09-18,0,12,8,2,4,1,"37",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",5,"25087","25090","A","W","",2015-09-25,0,33,0,2,33,1,"38",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",6,"25087","25091","H","L","",2015-10-01,0,16,18,2,-2,0,"39",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",7,"25087","25088","A","L","",2015-10-09,0,0,22,2,-22,0,"40",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",8,"25087","25170","A","W","",2015-10-17,0,31,0,2,31,1,"41",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",9,"25087","25090","N","W","",2015-10-23,0,42,0,2,42,1,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",10,"25087","25088","N","L*","",2015-10-29,0,7,21,2,-14,0,"43",NA,1,0,"",1,"2",NA,NA,NA,NA,NA
"2015",3,"25091","876","A","L","",2015-09-11,0,0,50,2,-50,0,"36",NA,0,0,"2",0,NA,NA,NA,NA,NA,NA
"2015",4,"25091","25170","N","W","",2015-09-18,0,38,12,2,26,1,"37",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",5,"25091","25089","A","W","",2015-09-24,0,11,6,2,5,1,"38",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",6,"25091","25087","A","W","",2015-10-01,0,18,16,2,2,1,"39",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",7,"25091","25090","H","W","",2015-10-07,0,33,14,2,19,1,"40",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",8,"25091","25088","A","W","",2015-10-15,0,28,8,2,20,1,"41",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",10,"25091","25089","N","L","",2015-10-29,0,0,23,2,-23,0,"43",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",3,"25099","1428","A","L","",2015-09-11,0,7,50,1,-43,0,"36",NA,0,0,"1",0,NA,NA,NA,NA,NA,NA
"2015",4,"25099","25130","A","W","",2015-09-18,0,62,7,1,55,1,"37",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",5,"25099","25104","H","W","",2015-09-25,0,16,0,1,16,1,"38",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",7,"25099","25106","H","W","",2015-10-09,0,47,31,1,16,1,"40",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",8,"25099","25102","H","W","",2015-10-16,0,21,13,1,8,1,"41",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",9,"25099","25105","A","L","",2015-10-23,0,3,24,1,-21,0,"42",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",10,"25099","25103","A","L","",2015-10-30,0,17,21,1,-4,0,"43",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",2,"25119","1632","A","L","",2015-09-04,0,16,59,2,-43,0,"35",NA,0,0,"5",0,NA,NA,NA,NA,NA,NA
"2015",5,"25119","25131","A","L","",2015-09-22,0,16,38,2,-22,0,"38",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",6,"25119","25120","H","W","",2015-10-01,0,57,6,2,51,1,"39",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",7,"25119","25124","A","L","",2015-10-09,0,38,42,2,-4,0,"40",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",9,"25119","25086","H","L","",2015-10-23,0,0,14,2,-14,0,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",10,"25119","25121","H","L","",2015-10-30,0,14,35,2,-21,0,"43",NA,0,0,"0",1,"3",NA,NA,NA,NA,NA
"2015",11,"25119","25147","A","W*","",2015-11-05,0,22,0,2,22,1,"44",NA,1,0,"",1,"2",NA,NA,NA,NA,NA
"2015",2,"25121","540","H","L","",2015-09-04,0,14,48,3,-34,0,"35",NA,0,0,"1",0,NA,NA,NA,NA,NA,NA
"2015",5,"25121","25138","H","W","",2015-09-23,0,46,29,3,17,1,"38",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2015",6,"25121","25124","A","W","",2015-09-30,0,52,7,3,45,1,"39",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2015",7,"25121","25086","H","W","",2015-10-08,0,34,10,3,24,1,"40",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2015",9,"25121","25147","H","W","",2015-10-22,0,43,2,3,41,1,"42",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2015",10,"25121","25119","A","W","",2015-10-30,0,35,14,3,21,1,"43",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2015",11,"25121","25120","A","W*","",2015-11-06,0,57,14,3,43,1,"44",NA,1,0,"",1,"3",NA,NA,NA,NA,NA
"2015",1,"25173","1638","N","L","",2015-08-28,0,0,38,7,-38,0,"34",NA,0,0,"2",0,NA,NA,NA,NA,NA,NA
"2015",4,"25173","14679","H","L","",2015-09-19,0,NA,NA,7,NA,0,"37",NA,0,0,"",1,"7",NA,NA,NA,NA,NA
"2015",5,"25173","1750","A","L","",2015-09-25,0,21,44,7,-23,0,"38",NA,0,0,"9",0,NA,NA,NA,NA,NA,NA
"2015",6,"25173","17501","A","L","",2015-10-03,0,9,14,7,-5,0,"39",NA,0,0,"",1,"7",NA,NA,NA,NA,NA
"2015",8,"25173","1346","A","L","",2015-10-17,0,10,42,7,-32,0,"41",NA,0,0,"1",0,NA,NA,NA,NA,NA,NA
"2015",10,"25173","1056","A","L","",2015-10-30,0,10,50,7,-40,0,"43",NA,0,0,"2",0,NA,NA,NA,NA,NA,NA
"2015",12,"25173","14864","A","*","",2015-11-15,0,NA,NA,7,NA,0,"45",NA,1,0,"0",1,"7",NA,NA,NA,NA,NA
"2015",3,"25210","1344","A","C*","cancelled",2015-09-11,0,NA,NA,NA,NA,0,"36",NA,1,1,"13",0,NA,NA,NA,NA,NA,NA
"2015",1,"28114","28443","A","W","",2015-08-28,0,24,7,2,17,1,"34",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",2,"28114","14280","H","W","",2015-09-04,0,35,0,2,35,1,"35",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",3,"28114","28652","A","L","",2015-09-11,0,7,49,2,-42,0,"36",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",4,"28114","28306","A","W","",2015-09-18,0,48,6,2,42,1,"37",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",5,"28114","28653","H","W","",2015-09-25,0,49,42,2,7,1,"38",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",6,"28114","1346","A","L","",2015-10-03,0,14,24,2,-10,0,"39",NA,0,0,"1",0,NA,NA,NA,NA,NA,NA
"2015",8,"28114","28291","A","W","",2015-10-15,0,63,6,2,57,1,"41",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",9,"28114","28024","H","W","",2015-10-23,0,49,7,2,42,1,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",10,"28114","28025","H","W","",2015-10-30,0,56,0,2,56,1,"43",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2015",11,"28114","28503","A","W*","",2015-11-06,0,45,0,2,45,1,"44",NA,1,0,"",1,"2",NA,NA,NA,NA,NA
"2015",1,"28345","28149","H","W","",2015-08-28,0,41,21,1,20,1,"34",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",2,"28345","28035","H","W","",2015-09-04,0,56,24,1,32,1,"35",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",3,"28345","28198","A","W","",2015-09-11,0,35,10,1,25,1,"36",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2015",4,"28345","28465","H","W","",2015-09-18,0,48,0,1,48,1,"37",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
